0.023061,0.12416,0.051533,0.33573,0.082049,0.42345,0.14174,0.71684,0.07053,0.39788,0.1289,0.69936,0.24817,0.83611,0.37732,0.88752
0.02237,0.12009,0.050058,0.32182,0.079597,0.40616,0.1371,0.70484,0.068449,0.38144,0.12466,0.68739,0.23888,0.82861,0.36463,0.88
0.021702,0.1162,0.048635,0.30855,0.077237,0.38954,0.13267,0.69229,0.066445,0.36568,0.12061,0.67487,0.23006,0.82046,0.35229,0.87283
0.021056,0.11249,0.047262,0.29588,0.074962,0.37361,0.12843,0.67919,0.064514,0.35058,0.11674,0.66184,0.22168,0.81163,0.34033,0.86593
0.020433,0.10894,0.045937,0.28382,0.07277,0.35838,0.12438,0.66558,0.062652,0.33615,0.11305,0.64831,0.21371,0.80208,0.32874,0.85926
0.01983,0.10553,0.044657,0.27234,0.070655,0.34383,0.1205,0.6515,0.060856,0.3224,0.10951,0.63432,0.20614,0.79179,0.31754,0.85275
0.019247,0.10227,0.04342,0.26143,0.068615,0.32996,0.11679,0.63699,0.059123,0.30929,0.10613,0.61991,0.19894,0.78073,0.30671,0.84634
0.018684,0.099139,0.042225,0.25107,0.066646,0.31676,0.11324,0.62208,0.057451,0.29683,0.10288,0.60515,0.19208,0.76891,0.29627,0.83998
0.018139,0.096135,0.041069,0.24124,0.064744,0.3042,0.10983,0.60685,0.055835,0.28498,0.09978,0.59007,0.18556,0.75634,0.2862,0.83362
0.017612,0.093248,0.039952,0.2319,0.062907,0.29227,0.10656,0.59134,0.054275,0.27373,0.096804,0.57474,0.17935,0.74303,0.2765,0.82721
0.017103,0.090473,0.038871,0.22304,0.061132,0.28094,0.10342,0.57562,0.052766,0.26306,0.093949,0.55922,0.17343,0.729,0.26717,0.82071
0.01661,0.087804,0.037824,0.21463,0.059417,0.27018,0.10041,0.55974,0.051308,0.25293,0.091209,0.54356,0.16778,0.71431,0.2582,0.81408
0.016133,0.085234,0.036811,0.20666,0.057758,0.25997,0.097518,0.54378,0.049898,0.24332,0.088579,0.52784,0.16239,0.699,0.24958,0.80727
0.015672,0.082759,0.03583,0.19909,0.056154,0.25028,0.094737,0.52778,0.048534,0.2342,0.086051,0.51211,0.15725,0.68312,0.2413,0.80026
0.015225,0.080374,0.03488,0.1919,0.054601,0.24109,0.092063,0.51182,0.047213,0.22555,0.083621,0.49642,0.15233,0.66676,0.23334,0.793
0.014794,0.078074,0.033959,0.18508,0.053099,0.23236,0.08949,0.49596,0.045936,0.21735,0.081284,0.48085,0.14763,0.64998,0.22571,0.78547
0.014375,0.075855,0.033067,0.1786,0.051645,0.22407,0.087013,0.48023,0.044698,0.20956,0.079035,0.46543,0.14313,0.63285,0.21839,0.77763
0.013971,0.073713,0.032202,0.17244,0.050237,0.2162,0.084627,0.46471,0.0435,0.20217,0.076869,0.45021,0.13882,0.61547,0.21136,0.76947
0.013579,0.071645,0.031364,0.16658,0.048874,0.20872,0.082327,0.44942,0.042339,0.19514,0.074783,0.43525,0.13469,0.59792,0.20462,0.76095
0.0132,0.069648,0.030551,0.16101,0.047553,0.20161,0.080109,0.43442,0.041214,0.18846,0.072771,0.42058,0.13073,0.58027,0.19816,0.75207
0.012832,0.067718,0.029762,0.1557,0.046274,0.19485,0.077969,0.41974,0.040123,0.18212,0.070831,0.40623,0.12693,0.56261,0.19196,0.7428
0.012477,0.065852,0.028997,0.15064,0.045034,0.18841,0.075904,0.40541,0.039067,0.17607,0.06896,0.39223,0.12328,0.54502,0.18601,0.73314
0.012132,0.064047,0.028254,0.14582,0.043832,0.18227,0.07391,0.39145,0.038042,0.17032,0.067153,0.37861,0.11977,0.52757,0.18031,0.72308
0.011799,0.062301,0.027534,0.14123,0.042667,0.17642,0.071984,0.37789,0.037048,0.16484,0.065408,0.36539,0.1164,0.51032,0.17483,0.71262
0.011475,0.060611,0.026835,0.13684,0.041538,0.17085,0.070121,0.36474,0.036084,0.15961,0.063721,0.35257,0.11316,0.49333,0.16958,0.70177
0.011162,0.058976,0.026156,0.13264,0.040442,0.16552,0.068321,0.35201,0.035149,0.15462,0.062091,0.34017,0.11003,0.47666,0.16454,0.69053
0.010859,0.057392,0.025496,0.12863,0.03938,0.16043,0.066579,0.33971,0.034242,0.14986,0.060514,0.3282,0.10702,0.46036,0.1597,0.67892
0.010565,0.055858,0.024856,0.12479,0.038349,0.15557,0.064893,0.32785,0.033361,0.1453,0.058989,0.31665,0.10412,0.44446,0.15506,0.66695
0.01028,0.054373,0.024234,0.12112,0.03735,0.15092,0.063262,0.31642,0.032506,0.14095,0.057513,0.30553,0.10133,0.42899,0.15059,0.65465
0.010003,0.052933,0.02363,0.1176,0.036379,0.14646,0.061681,0.30543,0.031677,0.13678,0.056083,0.29484,0.09863,0.41398,0.14631,0.64203
0.0097354,0.051537,0.023043,0.11422,0.035438,0.14219,0.06015,0.29486,0.030871,0.13278,0.054698,0.28457,0.096025,0.39945,0.14218,0.62913
0.0094758,0.050184,0.022473,0.11098,0.034524,0.1381,0.058666,0.28471,0.030089,0.12895,0.053356,0.27471,0.093508,0.38541,0.13822,0.61599
0.009224,0.048872,0.021919,0.10787,0.033637,0.13416,0.057227,0.27497,0.029329,0.12528,0.052055,0.26525,0.091077,0.37187,0.13441,0.60262
0.0089798,0.0476,0.02138,0.10488,0.032776,0.13039,0.055832,0.26563,0.028591,0.12175,0.050794,0.25618,0.088726,0.35883,0.13074,0.58908
0.008743,0.046365,0.020857,0.102,0.031939,0.12676,0.054478,0.25668,0.027875,0.11836,0.04957,0.2475,0.086452,0.34629,0.12721,0.5754
0.0085134,0.045168,0.020347,0.099237,0.031127,0.12327,0.053165,0.24811,0.027178,0.1151,0.048383,0.23918,0.084251,0.33425,0.1238,0.56161
0.0082906,0.044006,0.019853,0.096573,0.030339,0.11992,0.05189,0.2399,0.026502,0.11197,0.047231,0.23122,0.082121,0.32269,0.12053,0.54776
0.0080744,0.042878,0.019371,0.094007,0.029572,0.11668,0.050652,0.23204,0.025844,0.10895,0.046112,0.2236,0.080057,0.31162,0.11737,0.53388
0.0078647,0.041783,0.018903,0.091533,0.028828,0.11357,0.04945,0.22452,0.025205,0.10604,0.045025,0.21631,0.078059,0.30101,0.11432,0.52002
0.0076612,0.04072,0.018448,0.089147,0.028105,0.11056,0.048282,0.21732,0.024584,0.10324,0.04397,0.20933,0.076121,0.29085,0.11138,0.50621
0.0074637,0.039688,0.018005,0.086844,0.027403,0.10766,0.047147,0.21043,0.02398,0.10054,0.042944,0.20265,0.074243,0.28113,0.10855,0.49249
0.0072721,0.038686,0.017574,0.08462,0.02672,0.10487,0.046044,0.20383,0.023393,0.097929,0.041947,0.19626,0.072422,0.27183,0.10581,0.47888
0.007086,0.037713,0.017155,0.082472,0.026057,0.10216,0.044971,0.19752,0.022822,0.09541,0.040978,0.19015,0.070655,0.26293,0.10316,0.46543
0.0069054,0.036767,0.016748,0.080395,0.025412,0.099551,0.043928,0.19148,0.022267,0.092976,0.040036,0.1843,0.06894,0.25443,0.1006,0.45216
0.0067301,0.035849,0.016351,0.078386,0.024785,0.097026,0.042914,0.18569,0.021728,0.090623,0.039119,0.1787,0.067275,0.24629,0.098132,0.4391
0.0065598,0.034956,0.015965,0.076443,0.024176,0.094583,0.041928,0.18014,0.021203,0.088348,0.038228,0.17333,0.065659,0.23852,0.095742,0.42626
0.0063945,0.034089,0.015589,0.074561,0.023584,0.092219,0.040968,0.17483,0.020692,0.086146,0.03736,0.16819,0.064089,0.23108,0.093429,0.41368
0.006234,0.033246,0.015223,0.072739,0.023008,0.089931,0.040034,0.16974,0.020195,0.084015,0.036516,0.16327,0.062564,0.22396,0.09119,0.40137
0.006078,0.032427,0.014867,0.070974,0.022448,0.087714,0.039125,0.16485,0.019712,0.081951,0.035694,0.15855,0.061082,0.21715,0.089021,0.38935
0.0059266,0.031631,0.01452,0.069263,0.021903,0.085566,0.038239,0.16017,0.019242,0.079951,0.034894,0.15402,0.059641,0.21063,0.086921,0.37762
0.0057794,0.030856,0.014183,0.067604,0.021374,0.083483,0.037378,0.15567,0.018785,0.078013,0.034115,0.14968,0.058241,0.20439,0.084886,0.3662
0.0056365,0.030104,0.013854,0.065995,0.020859,0.081464,0.036539,0.15136,0.01834,0.076133,0.033356,0.14551,0.056879,0.19842,0.082913,0.3551
0.0054976,0.029372,0.013534,0.064434,0.020358,0.079505,0.035721,0.14721,0.017906,0.07431,0.032617,0.1415,0.055555,0.19269,0.080999,0.34431
0.0053626,0.02866,0.013222,0.062918,0.01987,0.077604,0.034925,0.14323,0.017485,0.072541,0.031897,0.13766,0.054267,0.1872,0.079143,0.33385
0.0052314,0.027968,0.012919,0.061447,0.019396,0.075759,0.034149,0.13939,0.017074,0.070825,0.031196,0.13396,0.053014,0.18193,0.077341,0.32372
0.0051039,0.027295,0.012623,0.060018,0.018935,0.073967,0.033394,0.13571,0.016675,0.069158,0.030512,0.1304,0.051794,0.17687,0.075592,0.31391
0.00498,0.02664,0.012335,0.058629,0.018486,0.072227,0.032657,0.13216,0.016286,0.067538,0.029846,0.12698,0.050607,0.17202,0.073894,0.30442
0.0048595,0.026003,0.012054,0.05728,0.018049,0.070536,0.031939,0.12875,0.015907,0.065965,0.029196,0.12369,0.049451,0.16736,0.072244,0.29525
0.0047423,0.025383,0.011781,0.055968,0.017624,0.068892,0.03124,0.12545,0.015539,0.064437,0.028563,0.12051,0.048326,0.16288,0.07064,0.2864
0.0046284,0.02478,0.011515,0.054693,0.01721,0.067295,0.030558,0.12228,0.01518,0.062951,0.027945,0.11745,0.047231,0.15857,0.069082,0.27785
0.0045177,0.024193,0.011255,0.053452,0.016807,0.065741,0.029893,0.11922,0.01483,0.061506,0.027343,0.11451,0.046164,0.15442,0.067567,0.26961
0.00441,0.023622,0.011002,0.052246,0.016415,0.06423,0.029244,0.11627,0.014489,0.060101,0.026756,0.11166,0.045125,0.15043,0.066093,0.26166
0.0043052,0.023066,0.010756,0.051072,0.016033,0.062761,0.028612,0.11342,0.014158,0.058734,0.026183,0.10892,0.044113,0.14658,0.06466,0.25401
0.0042033,0.022525,0.010516,0.049929,0.015661,0.061331,0.027995,0.11067,0.013835,0.057404,0.025625,0.10627,0.043127,0.14288,0.063265,0.24663
0.0041042,0.021998,0.010282,0.048817,0.015299,0.059939,0.027393,0.10801,0.01352,0.05611,0.02508,0.10371,0.042166,0.1393,0.061907,0.23952
0.0040077,0.021486,0.010053,0.047734,0.014947,0.058585,0.026806,0.10544,0.013214,0.05485,0.024548,0.10123,0.041229,0.13585,0.060585,0.23268
0.0039139,0.020986,0.0098308,0.046679,0.014604,0.057266,0.026234,0.10295,0.012915,0.053623,0.024029,0.098838,0.040317,0.13252,0.059298,0.22609
0.0038226,0.0205,0.0096139,0.045652,0.01427,0.055982,0.025675,0.10054,0.012624,0.052429,0.023523,0.096523,0.039427,0.12931,0.058044,0.21974
0.0037337,0.020027,0.0094025,0.044651,0.013944,0.054732,0.02513,0.09821,0.01234,0.051266,0.023028,0.094282,0.03856,0.1262,0.056823,0.21363
0.0036473,0.019566,0.0091963,0.043676,0.013627,0.053514,0.024598,0.095953,0.012064,0.050133,0.022546,0.092112,0.037715,0.12319,0.055633,0.20775
0.0035631,0.019118,0.0089952,0.042726,0.013318,0.052327,0.024079,0.093766,0.011795,0.049029,0.022075,0.090009,0.03689,0.12028,0.054472,0.20209
0.0034811,0.018681,0.0087991,0.0418,0.013017,0.051171,0.023572,0.091646,0.011532,0.047953,0.021615,0.087972,0.036086,0.11747,0.053342,0.19663
0.0034014,0.018255,0.0086079,0.040897,0.012724,0.050045,0.023077,0.08959,0.011276,0.046905,0.021166,0.085996,0.035302,0.11475,0.052239,0.19138
0.0033237,0.01784,0.0084214,0.040017,0.012438,0.048946,0.022595,0.087595,0.011027,0.045883,0.020728,0.08408,0.034538,0.11211,0.051163,0.18632
0.0032481,0.017436,0.0082395,0.039159,0.01216,0.047876,0.022123,0.085659,0.010784,0.044887,0.0203,0.08222,0.033792,0.10955,0.050114,0.18145
0.0031744,0.017042,0.008062,0.038322,0.011888,0.046833,0.021663,0.083779,0.010547,0.043916,0.019882,0.080415,0.033065,0.10707,0.049091,0.17675
0.0031027,0.016659,0.0078889,0.037506,0.011624,0.045815,0.021213,0.081953,0.010316,0.042969,0.019474,0.078662,0.032355,0.10466,0.048093,0.17222
0.0030329,0.016285,0.00772,0.03671,0.011366,0.044823,0.020774,0.080179,0.01009,0.042045,0.019075,0.076959,0.031662,0.10233,0.047118,0.16786
0.0029648,0.015921,0.0075552,0.035933,0.011115,0.043856,0.020346,0.078455,0.0098704,0.041144,0.018686,0.075304,0.030987,0.10006,0.046167,0.16365
0.0028985,0.015566,0.0073945,0.035175,0.01087,0.042912,0.019927,0.076779,0.0096561,0.040266,0.018305,0.073696,0.030327,0.097861,0.045238,0.15959
0.002834,0.01522,0.0072376,0.034436,0.010632,0.041992,0.019518,0.075148,0.0094471,0.039409,0.017933,0.072131,0.029684,0.095723,0.044332,0.15567
0.0027711,0.014883,0.0070845,0.033714,0.010399,0.041094,0.019119,0.073562,0.0092433,0.038573,0.01757,0.07061,0.029056,0.093645,0.043447,0.15189
0.0027098,0.014554,0.006935,0.03301,0.010172,0.040218,0.018729,0.072019,0.0090444,0.037757,0.017216,0.069129,0.028443,0.091625,0.042582,0.14824
0.00265,0.014234,0.0067892,0.032322,0.0099507,0.039364,0.018348,0.070516,0.0088504,0.03696,0.016869,0.067688,0.027845,0.089661,0.041738,0.14471
0.0025918,0.013922,0.0066469,0.031651,0.009735,0.03853,0.017976,0.069053,0.0086612,0.036183,0.01653,0.066285,0.027261,0.08775,0.040913,0.1413
0.0025351,0.013617,0.0065079,0.030996,0.0095245,0.037716,0.017612,0.067628,0.0084766,0.035425,0.016199,0.064918,0.026691,0.08589,0.040107,0.138
0.0024797,0.01332,0.0063723,0.030356,0.0093193,0.036921,0.017256,0.066239,0.0082964,0.034685,0.015875,0.063587,0.026134,0.08408,0.039319,0.13481
0.0024258,0.013031,0.0062399,0.029731,0.0091191,0.036146,0.016909,0.064886,0.0081207,0.033962,0.015559,0.06229,0.02559,0.082318,0.03855,0.13173
0.0023733,0.012748,0.0061106,0.029121,0.0089239,0.035389,0.016569,0.063567,0.0079491,0.033256,0.01525,0.061026,0.02506,0.080601,0.037798,0.12875
0.002322,0.012473,0.0059844,0.028526,0.0087334,0.03465,0.016238,0.062281,0.0077818,0.032567,0.014948,0.059793,0.024541,0.078929,0.037063,0.12586
0.002272,0.012204,0.0058611,0.027944,0.0085475,0.033929,0.015913,0.061028,0.0076184,0.031895,0.014652,0.058592,0.024035,0.0773,0.036344,0.12306
0.0022233,0.011942,0.0057407,0.027375,0.0083662,0.033225,0.015597,0.059805,0.0074589,0.031238,0.014363,0.05742,0.023541,0.075712,0.035641,0.12035
0.0021758,0.011687,0.0056232,0.02682,0.0081893,0.032537,0.015287,0.058611,0.0073033,0.030596,0.014081,0.056276,0.023058,0.074164,0.034954,0.11772
0.0021294,0.011437,0.0055084,0.026278,0.0080167,0.031865,0.014984,0.057447,0.0071514,0.029969,0.013805,0.055161,0.022586,0.072654,0.034283,0.11517
0.0020842,0.011194,0.0053963,0.025748,0.0078482,0.031209,0.014688,0.056311,0.0070031,0.029357,0.013535,0.054072,0.022125,0.071182,0.033626,0.1127
