0.092343,0.080023,0.069452,0.14258,0.12512,0.11004,0.20336,0.18019,0.16005,0.082478,0.071667,0.062332,0.12984,0.11431,0.1008,0.18841,0.16752,0.14924,0.073386,0.063898,0.055663,0.11743,0.10365,0.091605,0.17294,0.1542,0.13772,0.12579,0.11014,0.096626,0.18355,0.1624,0.14402,0.25067,0.22361,0.19996,0.11296,0.099179,0.0872,0.16786,0.14898,0.13246,0.23298,0.20851,0.18699,0.10069,0.088589,0.078017,0.15203,0.13527,0.12053,0.21409,0.19212,0.1727,0.16469,0.14547,0.12876,0.22925,0.20427,0.18244,0.30175,0.27079,0.24359,0.1491,0.13206,0.11716,0.21102,0.1886,0.16888,0.28191,0.25377,0.22889,0.13374,0.11871,0.1055,0.19214,0.17214,0.15446,0.2602,0.23483,0.2123
0.12246,0.10671,0.093198,0.18539,0.16335,0.14432,0.25979,0.23089,0.20581,0.11028,0.096394,0.084393,0.17013,0.15043,0.1333,0.24244,0.21626,0.19337,0.099001,0.086735,0.076072,0.15518,0.13759,0.12221,0.22437,0.20075,0.17998,0.16471,0.1449,0.12779,0.23594,0.20947,0.18649,0.31682,0.28338,0.25419,0.14924,0.1317,0.11644,0.21757,0.19382,0.17306,0.29676,0.26636,0.23965,0.13436,0.11885,0.10529,0.19892,0.1777,0.15904,0.27518,0.24771,0.22343,0.21282,0.18871,0.16777,0.29115,0.26021,0.23318,0.37721,0.33931,0.30604,0.1944,0.17292,0.15414,0.27026,0.24233,0.21778,0.35517,0.32053,0.28995,0.17615,0.15708,0.1403,0.24846,0.22338,0.20122,0.33085,0.29942,0.27151
0.16085,0.1408,0.12362,0.23878,0.21107,0.1872,0.32873,0.29287,0.2618,0.14552,0.12783,0.11256,0.22006,0.19527,0.17375,0.30802,0.2755,0.2471,0.13139,0.11573,0.10212,0.20181,0.17965,0.16027,0.28659,0.25717,0.23132,0.2138,0.18878,0.16721,0.30054,0.26757,0.23898,0.39677,0.35563,0.31979,0.19479,0.17261,0.15333,0.27856,0.24892,0.22303,0.37341,0.33594,0.30306,0.17653,0.15687,0.13968,0.25629,0.22973,0.20638,0.34835,0.31438,0.28439,0.2727,0.24256,0.21642,0.36654,0.32835,0.29505,0.46733,0.42115,0.38068,0.25056,0.22365,0.20014,0.34207,0.30752,0.27719,0.44221,0.3999,0.36259,0.22864,0.20467,0.18359,0.31657,0.28545,0.25797,0.41452,0.376,0.34182
0.19858,0.17437,0.15367,0.29003,0.25695,0.2285,0.39352,0.35117,0.31454,0.17989,0.15859,0.1402,0.26761,0.23807,0.21244,0.36914,0.33077,0.29732,0.16281,0.14397,0.1276,0.24597,0.21957,0.19649,0.3442,0.3095,0.27905,0.26151,0.2315,0.20566,0.36188,0.32278,0.28894,0.47109,0.42285,0.38088,0.23882,0.21224,0.18917,0.3361,0.30098,0.27034,0.44416,0.40023,0.36174,0.21715,0.1936,0.17301,0.31019,0.2787,0.25105,0.41554,0.3757,0.34055,0.33011,0.29425,0.2632,0.4372,0.39227,0.35317,0.55015,0.49638,0.44935,0.30417,0.27217,0.24423,0.40903,0.36839,0.33276,0.52168,0.47243,0.42906,0.27861,0.25008,0.22502,0.37985,0.34322,0.31088,0.49056,0.44567,0.40589
0.21153,0.18601,0.16419,0.30719,0.27243,0.24256,0.41471,0.37035,0.33203,0.19169,0.16925,0.14989,0.28348,0.25247,0.22558,0.389,0.34886,0.3139,0.17365,0.15382,0.13659,0.26075,0.23305,0.20885,0.36294,0.32666,0.29482,0.27774,0.24615,0.21898,0.38221,0.34121,0.30574,0.49511,0.44471,0.40089,0.25379,0.22584,0.20159,0.35511,0.31831,0.28622,0.46688,0.42102,0.38086,0.23104,0.20627,0.18463,0.32803,0.29505,0.26609,0.43711,0.39552,0.35886,0.34941,0.31176,0.27917,0.46032,0.41333,0.37244,0.57657,0.52053,0.47154,0.32219,0.2886,0.2593,0.43086,0.38838,0.35114,0.54686,0.49556,0.45041,0.29548,0.26554,0.23925,0.40052,0.36222,0.32843,0.51461,0.46786,0.42645
0.22188,0.19535,0.17268,0.32078,0.28473,0.25377,0.43132,0.38545,0.34584,0.20105,0.17775,0.15766,0.29593,0.26381,0.23599,0.40443,0.36296,0.32686,0.18222,0.16165,0.14378,0.27229,0.24362,0.21858,0.3774,0.33994,0.30709,0.29073,0.25792,0.22972,0.39828,0.35583,0.31913,0.5139,0.46186,0.41664,0.2657,0.2367,0.21155,0.37002,0.33195,0.29878,0.48448,0.43718,0.39577,0.24203,0.21636,0.19392,0.34196,0.30785,0.27792,0.45371,0.41084,0.37305,0.36481,0.32578,0.29202,0.47855,0.42998,0.38774,0.59715,0.5394,0.48893,0.3365,0.3017,0.27136,0.44794,0.40407,0.36564,0.56628,0.51347,0.46699,0.30882,0.27782,0.25061,0.4166,0.37707,0.3422,0.53303,0.48492,0.44232
0.25843,0.22799,0.20203,0.3687,0.32775,0.29263,0.48993,0.43831,0.39379,0.23366,0.20706,0.18415,0.33941,0.30308,0.27163,0.45845,0.41196,0.37152,0.21149,0.1881,0.16779,0.3119,0.27957,0.25136,0.42733,0.38543,0.34873,0.3364,0.29895,0.26679,0.45486,0.40688,0.36546,0.58016,0.52192,0.47137,0.30718,0.27418,0.24559,0.42214,0.37925,0.34191,0.54628,0.49348,0.44731,0.27977,0.25063,0.22518,0.39,0.35166,0.31804,0.51136,0.46361,0.42155,0.41879,0.37451,0.33625,0.54257,0.48803,0.44067,0.66977,0.60553,0.54946,0.38624,0.34686,0.31256,0.50765,0.45849,0.41547,0.63463,0.57602,0.52448,0.35467,0.31965,0.28891,0.47224,0.42802,0.38905,0.59734,0.54402,0.49684
0.31483,0.27835,0.24728,0.44106,0.39266,0.35122,0.57658,0.51641,0.4646,0.28335,0.25172,0.22451,0.40429,0.36163,0.32478,0.53745,0.48356,0.43676,0.25552,0.22789,0.20392,0.37026,0.33252,0.29964,0.4995,0.45117,0.40889,0.40622,0.36162,0.32339,0.53937,0.48309,0.43459,0.677,0.60967,0.55131,0.37005,0.33096,0.29715,0.49933,0.44926,0.40573,0.6358,0.57503,0.52194,0.33646,0.3021,0.27213,0.46054,0.41596,0.37691,0.59419,0.53939,0.49119,0.50015,0.44791,0.40285,0.63692,0.57355,0.51859,0.77463,0.70101,0.63683,0.46077,0.41448,0.37422,0.59501,0.53809,0.48834,0.73248,0.66554,0.60676,0.42292,0.38188,0.34591,0.55312,0.50205,0.4571,0.68869,0.62796,0.57428
0.38673,0.34254,0.305,0.53082,0.47317,0.4239,0.6813,0.61076,0.55013,0.34575,0.30781,0.27525,0.48363,0.43326,0.38981,0.63173,0.56902,0.51464,0.30995,0.27711,0.24866,0.44056,0.39634,0.35787,0.58445,0.52858,0.47975,0.49422,0.44058,0.3947,0.64282,0.57634,0.51915,0.79214,0.71394,0.64627,0.44859,0.40189,0.36157,0.59303,0.53423,0.4832,0.74145,0.67123,0.60998,0.40659,0.36579,0.33027,0.54538,0.4933,0.44775,0.69116,0.62813,0.57274,0.60087,0.53872,0.48522,0.7502,0.67617,0.61207,0.89674,0.81219,0.73856,0.55251,0.4977,0.4501,0.69934,0.63312,0.57532,0.84575,0.76916,0.70197,0.50644,0.45804,0.41567,0.64916,0.58996,0.53791,0.79394,0.72467,0.66348
0.47556,0.42192,0.37643,0.63877,0.57001,0.51136,0.80405,0.72135,0.65038,0.42145,0.37597,0.33699,0.5774,0.51798,0.46679,0.74059,0.66773,0.60463,0.37472,0.33579,0.30211,0.52206,0.47042,0.42554,0.68079,0.61642,0.56024,0.60195,0.53726,0.48204,0.76584,0.6872,0.61966,0.92511,0.83429,0.75581,0.54379,0.48793,0.43976,0.70346,0.63439,0.57453,0.86268,0.78161,0.71097,0.49067,0.44224,0.40011,0.64429,0.58353,0.53045,0.80142,0.72905,0.66552,0.72197,0.64787,0.58421,0.88226,0.79571,0.72089,1.0344,0.93737,0.85299,0.66224,0.59724,0.54087,0.82047,0.74342,0.67625,0.97328,0.88575,0.80904,0.60574,0.54862,0.49868,0.76011,0.69152,0.63128,0.91217,0.83327,0.76365
0.58831,0.52295,0.46761,0.77252,0.69026,0.62018,0.95291,0.85566,0.77231,0.51496,0.46045,0.41376,0.69051,0.62044,0.56014,0.8694,0.78476,0.71154,0.45237,0.40643,0.3667,0.61741,0.55736,0.50521,0.7915,0.71762,0.65317,0.73875,0.66024,0.59332,0.9179,0.82439,0.74419,1.0855,0.97951,0.88808,0.66296,0.59586,0.53806,0.83806,0.75668,0.68622,1.0071,0.91328,0.83159,0.59424,0.53665,0.48659,0.76288,0.69193,0.62999,0.93076,0.84762,0.77469,0.87371,0.78478,0.70848,1.0432,0.94145,0.85362,1.1975,1.0857,0.98857,0.79868,0.72117,0.65404,0.96705,0.87702,0.79861,1.1239,1.0235,0.93559,0.72812,0.66044,0.60133,0.8932,0.8135,0.74356,1.0508,0.96072,0.8813
0.7163,0.63898,0.57339,0.92443,0.82808,0.74592,1.1217,1.0091,0.91251,0.61322,0.55038,0.49647,0.80963,0.72949,0.66044,1.0057,0.90966,0.82652,0.52714,0.47547,0.43072,0.70931,0.64218,0.58382,0.89928,0.81708,0.74534,0.90321,0.80925,0.72908,1.0981,0.988,0.89355,1.273,1.1502,1.0443,0.80069,0.72165,0.65352,0.99143,0.89701,0.81522,1.17,1.0626,0.96913,0.70878,0.64201,0.58392,0.89198,0.81086,0.73999,1.0703,0.97635,0.89392,1.059,0.95286,0.86181,1.2356,1.1165,1.0137,1.389,1.2605,1.1489,0.96162,0.87006,0.79073,1.1385,1.034,0.9431,1.2971,1.1826,1.0824,0.87077,0.79161,0.72244,1.0449,0.95331,0.8729,1.2063,1.1044,1.0145
0.82602,0.74088,0.66824,1.0642,0.95709,0.86538,1.2845,1.1589,1.0509,0.68103,0.61456,0.55726,0.90016,0.81437,0.74017,1.1177,1.0141,0.92416,0.56434,0.51171,0.46595,0.76147,0.69216,0.63171,0.96902,0.8831,0.80793,1.0728,0.9649,0.8725,1.2876,1.1618,1.0535,1.4725,1.3332,1.2128,0.93141,0.84285,0.76625,1.1409,1.0353,0.94363,1.3322,1.2126,1.1083,0.80673,0.73376,0.67007,1.0057,0.91713,0.83953,1.1972,1.0946,1.0045,1.2632,1.1397,1.0334,1.4475,1.3106,1.1922,1.5996,1.4536,1.3267,1.1343,1.0292,0.93801,1.3203,1.2018,1.0984,1.4812,1.3526,1.2399,1.015,0.92554,0.84718,1.1986,1.096,1.0059,1.3646,1.2515,1.1516
0.87299,0.7889,0.71646,1.1503,1.0405,0.94572,1.4058,1.2739,1.1598,0.67933,0.61732,0.56344,0.92079,0.83761,0.76518,1.1652,1.0619,0.97164,0.53281,0.48621,0.44545,0.73792,0.67409,0.61813,0.96267,0.8808,0.80884,1.2139,1.098,0.99786,1.4614,1.3239,1.205,1.6668,1.5135,1.3805,1.0195,0.92771,0.84773,1.2565,1.145,1.0476,1.4704,1.3425,1.2306,0.85273,0.77981,0.7158,1.0717,0.98134,0.90184,1.2838,1.1775,1.0838,1.4671,1.3288,1.2091,1.6664,1.5128,1.3796,1.8213,1.6583,1.5163,1.2943,1.1791,1.0785,1.4964,1.366,1.2518,1.6649,1.5236,1.3995,1.1361,1.0401,0.95566,1.3346,1.2241,1.1267,1.5109,1.3888,1.2807
0.83326,0.75949,0.69518,1.1494,1.0471,0.9579,1.4507,1.3221,1.2099,0.60105,0.55025,0.50577,0.85208,0.77999,0.71674,1.1185,1.025,0.94268,0.44,0.40407,0.37247,0.63654,0.58445,0.53855,0.86623,0.79632,0.73446,1.293,1.1778,1.0774,1.5928,1.4506,1.3267,1.8376,1.6752,1.5333,1.0357,0.9488,0.87241,1.3103,1.2003,1.1036,1.5613,1.4313,1.3169,0.8245,0.75877,0.70065,1.0647,0.97984,0.9047,1.306,1.2025,1.1108,1.6488,1.501,1.3721,1.8798,1.7128,1.5671,2.0486,1.8701,1.7139,1.4176,1.2979,1.1928,1.6502,1.5121,1.3905,1.8387,1.6873,1.5538,1.2095,1.1129,1.0273,1.4339,1.3202,1.2194,1.6321,1.5044,1.391
0.70223,0.64525,0.59509,1.0276,0.94338,0.86907,1.3652,1.2525,1.153,0.46541,0.42883,0.39664,0.69465,0.63982,0.59135,0.95491,0.88026,0.81398,0.3176,0.29308,0.2715,0.48378,0.446,0.41262,0.68931,0.63693,0.5902,1.2563,1.1538,1.0632,1.6204,1.4857,1.3669,1.928,1.7668,1.6247,0.94679,0.87363,0.8087,1.2543,1.156,1.0689,1.5504,1.4288,1.3207,0.70857,0.65627,0.60971,0.95565,0.88419,0.82054,1.2221,1.1305,1.0488,1.7471,1.601,1.4722,2.0374,1.8655,1.7143,2.2442,2.0558,1.8899,1.449,1.335,1.2338,1.7313,1.5941,1.4723,1.9613,1.8062,1.6687,1.1886,1.1001,1.0211,1.4487,1.34,1.2431,1.6852,1.5588,1.446
0.53118,0.49099,0.45546,0.8181,0.7558,0.70044,1.1508,1.062,0.9831,0.3261,0.30175,0.28033,0.50567,0.46801,0.43458,0.72486,0.6711,0.62318,0.21176,0.1958,0.18182,0.33907,0.3134,0.29065,0.49887,0.46271,0.43026,1.0993,1.0171,0.94373,1.504,1.3887,1.2859,1.8768,1.7304,1.5999,0.77517,0.71967,0.67011,1.0828,1.0039,0.93327,1.4026,1.3,1.208,0.54397,0.50641,0.47287,0.76894,0.71466,0.66614,1.0307,0.95822,0.89308,1.7047,1.5735,1.4564,2.0741,1.9103,1.7647,2.349,2.1613,1.9949,1.3523,1.2539,1.1658,1.6878,1.5625,1.4504,1.9776,1.8292,1.6966,1.0578,0.9847,0.91894,1.345,1.2503,1.1652,1.6258,1.51,1.406
0.37795,0.3507,0.32663,0.60088,0.55738,0.51867,0.88632,0.82144,0.76352,0.21923,0.20334,0.1894,0.34637,0.32145,0.29932,0.51399,0.47676,0.44358,0.14169,0.13083,0.12137,0.23662,0.21903,0.20336,0.35791,0.33205,0.30885,0.88847,0.8266,0.77103,1.2837,1.1926,1.1105,1.6891,1.5664,1.4562,0.58804,0.5483,0.51276,0.8577,0.79898,0.74621,1.1585,1.0791,1.0076,0.38933,0.36366,0.34079,0.57255,0.53383,0.49918,0.79275,0.7406,0.69335,1.5387,1.4298,1.3314,1.9749,1.8301,1.6999,2.3317,2.1564,1.9995,1.1633,1.0848,1.0138,1.5271,1.4212,1.3257,1.8701,1.7383,1.6194,0.86584,0.80984,0.75927,1.1519,1.0755,1.0065,1.4579,1.3598,1.2711
0.25795,0.24002,0.22424,0.41698,0.3877,0.36171,0.637,0.5918,0.55148,0.14456,0.13427,0.12526,0.23135,0.21475,0.20006,0.35673,0.33065,0.30748,0.10014,0.092062,0.085037,0.17326,0.16018,0.14849,0.2758,0.25489,0.23622,0.68085,0.63592,0.59551,1.0247,0.95654,0.89487,1.4172,1.3209,1.2338,0.42395,0.39648,0.37197,0.63424,0.59317,0.55616,0.88369,0.82632,0.77442,0.2667,0.24957,0.2344,0.40387,0.37767,0.35413,0.56555,0.53034,0.49832,1.3088,1.2228,1.1447,1.7752,1.6545,1.5451,2.2018,2.0475,1.908,0.9411,0.88147,0.82745,1.2962,1.2119,1.1355,1.661,1.5518,1.4525,0.6657,0.62496,0.58814,0.92262,0.86445,0.81183,1.2173,1.1407,1.0709
0.17017,0.15867,0.14861,0.27765,0.25839,0.24139,0.4358,0.40514,0.37788,0.095384,0.088579,0.082621,0.15815,0.14632,0.13589,0.25885,0.23899,0.22142,0.078509,0.071827,0.065955,0.14238,0.13082,0.12053,0.24554,0.22541,0.20755,0.50259,0.47077,0.44222,0.77436,0.72537,0.68104,1.1149,1.0433,0.9783,0.29482,0.27635,0.25996,0.44231,0.41499,0.39038,0.62893,0.58956,0.55397,0.17874,0.1673,0.15725,0.27361,0.25678,0.24155,0.38365,0.36037,0.33922,1.0642,0.9985,0.93856,1.5158,1.42,1.3324,1.9762,1.8476,1.7302,0.72698,0.68318,0.6435,1.0403,0.97659,0.91861,1.3839,1.2988,1.2211,0.48833,0.45969,0.43389,0.69959,0.65734,0.6191,0.94476,0.88956,0.83891
0.10846,0.10123,0.094959,0.17957,0.16697,0.15591,0.29125,0.27032,0.2518,0.065644,0.060636,0.056262,0.1196,0.10976,0.10112,0.21492,0.19701,0.18124,0.070209,0.063912,0.058323,0.13838,0.12601,0.11507,0.25853,0.23579,0.21572,0.35802,0.33621,0.3167,0.55552,0.52166,0.4911,0.82193,0.77127,0.72531,0.1977,0.18585,0.17533,0.29127,0.27388,0.25828,0.41978,0.39396,0.37071,0.11986,0.11207,0.10525,0.18017,0.16952,0.15984,0.25794,0.2419,0.22739,0.83368,0.78453,0.73974,1.2315,1.1584,1.0914,1.6793,1.5774,1.4838,0.54008,0.50875,0.48047,0.78945,0.74387,0.70226,1.0768,1.0145,0.95731,0.34434,0.3247,0.30714,0.50344,0.47465,0.44847,0.67742,0.64051,0.60654
0.068864,0.064161,0.060119,0.11951,0.11064,0.1029,0.20661,0.19075,0.17681,0.052348,0.047728,0.043706,0.11085,0.10063,0.0917,0.21995,0.2001,0.18268,0.072513,0.0655,0.059297,0.15733,0.14225,0.12901,0.30831,0.27997,0.25509,0.2476,0.23307,0.22016,0.38197,0.35928,0.33893,0.57251,0.5381,0.50701,0.12838,0.12114,0.11472,0.18504,0.1741,0.16435,0.27159,0.25469,0.23955,0.083624,0.078244,0.073451,0.12329,0.11565,0.10874,0.19054,0.17755,0.16588,0.63638,0.6001,0.56712,0.95798,0.90384,0.85416,1.353,1.2754,1.2039,0.39103,0.36901,0.34923,0.56914,0.538,0.50959,0.78629,0.74267,0.70275,0.23825,0.22477,0.21284,0.3445,0.32646,0.30989,0.45396,0.43035,0.40868
0.046851,0.043318,0.040299,0.091278,0.083686,0.077094,0.17593,0.16102,0.14797,0.052032,0.046738,0.042139,0.12572,0.11321,0.1023,0.26487,0.23975,0.21782,0.083889,0.075214,0.067599,0.19395,0.17472,0.1579,0.38634,0.35002,0.31827,0.16817,0.15865,0.15026,0.25581,0.24089,0.2276,0.3844,0.36152,0.34097,0.082123,0.07769,0.073774,0.11926,0.11195,0.10549,0.18393,0.17177,0.16094,0.062298,0.058367,0.054781,0.098149,0.091113,0.084805,0.17264,0.15933,0.14744,0.4799,0.45331,0.42923,0.72436,0.68474,0.64849,1.0461,0.98842,0.93534,0.27987,0.26473,0.25114,0.39564,0.37488,0.35601,0.54773,0.5182,0.49129,0.16659,0.1572,0.14892,0.22661,0.21575,0.20575,0.29428,0.2792,0.26543
0.037623,0.034253,0.031372,0.087454,0.079199,0.07204,0.18913,0.17161,0.15634,0.06144,0.054666,0.048794,0.15917,0.14275,0.12848,0.34241,0.30911,0.28016,0.10291,0.09188,0.082257,0.24482,0.22018,0.19873,0.48793,0.44147,0.40102,0.11224,0.1061,0.10076,0.16786,0.15817,0.1496,0.25275,0.23758,0.22406,0.053447,0.05045,0.047825,0.08399,0.07824,0.073175,0.14468,0.13396,0.12445,0.051681,0.048045,0.04474,0.096723,0.088629,0.081427,0.19165,0.17544,0.16104,0.35806,0.33882,0.32147,0.53641,0.50772,0.48161,0.78238,0.74033,0.70178,0.19675,0.18685,0.17793,0.26707,0.25349,0.24123,0.36743,0.34798,0.33034,0.11797,0.1118,0.10623,0.14626,0.13951,0.13332,0.19278,0.18256,0.17328
