0.12219,0.34323,0.10598,0.37238,0.3419,0.66127,0.34142,0.6519,0.16135,0.56374,0.13735,0.54501,0.50505,0.90117,0.52937,0.93175,0.37128,0.52574,0.38123,0.56837,0.49795,0.76886,0.50671,0.75421,0.39061,0.7116,0.39122,0.72902,0.72017,1.0148,0.71151,1.0517
0.090114,0.29079,0.077452,0.31741,0.30937,0.60738,0.30361,0.58626,0.17861,0.58436,0.15471,0.59081,0.49561,0.91997,0.53231,0.95677,0.37791,0.54739,0.38519,0.584,0.50962,0.78894,0.5174,0.77709,0.38602,0.731,0.38107,0.72795,0.74528,1.0326,0.73254,1.0601
0.065719,0.2477,0.057456,0.27245,0.2724,0.55139,0.26297,0.52031,0.19364,0.59162,0.17727,0.63875,0.48329,0.92729,0.52539,0.97326,0.38395,0.57506,0.38765,0.60351,0.52777,0.82156,0.53462,0.81227,0.3772,0.75075,0.36489,0.72816,0.76787,1.0517,0.75407,1.072
0.051474,0.22535,0.047544,0.24971,0.23969,0.50214,0.22897,0.46534,0.20311,0.58529,0.20417,0.68538,0.47202,0.92055,0.51249,0.97732,0.3893,0.6066,0.38819,0.62813,0.54738,0.85477,0.55677,0.8534,0.36363,0.76887,0.34201,0.72891,0.78312,1.0705,0.77414,1.086
0.048014,0.22827,0.047196,0.25085,0.22631,0.47295,0.21621,0.43626,0.2076,0.56847,0.23139,0.72153,0.4636,0.89759,0.49813,0.96356,0.39252,0.63227,0.38505,0.65657,0.55814,0.87338,0.57618,0.88965,0.34464,0.7775,0.31213,0.72605,0.77963,1.083,0.78454,1.0972
0.053302,0.24823,0.053783,0.26757,0.23724,0.46628,0.22817,0.43377,0.21116,0.54792,0.25166,0.73787,0.4584,0.86179,0.48608,0.9318,0.39241,0.64009,0.3771,0.68579,0.55517,0.86883,0.58235,0.90952,0.32188,0.76698,0.27776,0.71562,0.74764,1.0825,0.77494,1.1001
0.064648,0.27498,0.064718,0.2919,0.26355,0.47128,0.25533,0.44455,0.21666,0.52917,0.26042,0.73158,0.45625,0.81966,0.47791,0.88742,0.38818,0.62737,0.36424,0.71251,0.54375,0.84405,0.57303,0.90751,0.29842,0.73054,0.24338,0.69656,0.68476,1.064,0.73764,1.0901
0.08004,0.3023,0.078247,0.31955,0.29475,0.47888,0.28721,0.45834,0.22443,0.51428,0.25984,0.70577,0.45633,0.77663,0.47325,0.83712,0.37725,0.60021,0.3467,0.73009,0.52979,0.80666,0.5543,0.88319,0.27567,0.6671,0.21463,0.67169,0.59581,1.0224,0.66954,1.0627
0.098212,0.32764,0.09335,0.34929,0.32483,0.48571,0.31791,0.47148,0.234,0.50351,0.25696,0.66914,0.45798,0.73649,0.47131,0.78667,0.35613,0.56701,0.3253,0.73012,0.51599,0.76468,0.53317,0.84167,0.2514,0.58787,0.19673,0.6504,0.49394,0.95835,0.57813,1.0172
0.11788,0.34941,0.10905,0.38046,0.35052,0.49058,0.34419,0.48285,0.24427,0.49569,0.25592,0.62994,0.46005,0.70072,0.4707,0.73831,0.32418,0.53203,0.30043,0.70343,0.50213,0.72314,0.51228,0.78907,0.22124,0.51456,0.19232,0.64403,0.40064,0.88654,0.48338,0.96435
0.13829,0.3678,0.12491,0.41332,0.37155,0.49392,0.36579,0.49305,0.25486,0.49035,0.25787,0.59492,0.46239,0.67031,0.47102,0.69445,0.28678,0.49696,0.27242,0.65048,0.48792,0.68534,0.49223,0.7335,0.18752,0.46529,0.20034,0.65696,0.33686,0.83411,0.40971,0.92768
0.16034,0.38426,0.14181,0.44889,0.38935,0.49653,0.38428,0.50348,0.26644,0.48719,0.26289,0.56592,0.46527,0.6447,0.47233,0.65644,0.24702,0.4599,0.23876,0.57514,0.47215,0.65123,0.47151,0.67966,0.1563,0.44203,0.21738,0.68262,0.30951,0.81036,0.36871,0.91656
0.18286,0.39834,0.15899,0.48068,0.40348,0.4984,0.39922,0.51437,0.27827,0.48558,0.26978,0.54376,0.46829,0.62377,0.47415,0.62597,0.20839,0.42027,0.19911,0.48794,0.45431,0.62105,0.44948,0.63182,0.1343,0.43699,0.23488,0.70631,0.31194,0.79967,0.35839,0.91471
0.20872,0.41207,0.1791,0.50385,0.41586,0.5003,0.41277,0.52847,0.29237,0.48587,0.27974,0.52716,0.47223,0.60639,0.47713,0.60115,0.16934,0.37317,0.15381,0.39055,0.43193,0.59229,0.42304,0.58702,0.12307,0.44341,0.2461,0.72147,0.33382,0.7884,0.36961,0.90691
0.23447,0.42353,0.19978,0.50956,0.42465,0.50154,0.42294,0.54538,0.30667,0.48695,0.29074,0.51572,0.476,0.59239,0.48017,0.5823,0.13376,0.32017,0.11243,0.29755,0.40479,0.56466,0.3921,0.54622,0.12244,0.45277,0.24337,0.72027,0.36092,0.77015,0.38892,0.88605
0.25949,0.4329,0.22118,0.50463,0.43007,0.50217,0.42992,0.56673,0.32126,0.48856,0.30258,0.50826,0.47951,0.581,0.48317,0.5681,0.10215,0.26175,0.078616,0.21728,0.37157,0.53587,0.35523,0.50621,0.12973,0.4622,0.232,0.70567,0.387,0.74746,0.40924,0.85584
0.28176,0.43991,0.24224,0.49707,0.43205,0.5021,0.4335,0.59273,0.3354,0.49024,0.31443,0.50386,0.48244,0.57169,0.4858,0.5577,0.075669,0.20307,0.053474,0.1599,0.33233,0.50398,0.3127,0.46446,0.14193,0.47007,0.22083,0.683,0.40885,0.7234,0.42675,0.81931
0.29942,0.44449,0.26164,0.4905,0.43086,0.50129,0.43391,0.62129,0.34831,0.49166,0.32545,0.50176,0.48457,0.56402,0.48781,0.55038,0.054868,0.15227,0.036204,0.13001,0.28877,0.46747,0.26665,0.41924,0.15619,0.4758,0.21458,0.65783,0.42566,0.70023,0.44026,0.77992
0.31221,0.44709,0.27938,0.48544,0.42701,0.49986,0.43166,0.64897,0.3602,0.49282,0.33586,0.50158,0.486,0.55755,0.4893,0.54539,0.039002,0.11534,0.024983,0.12415,0.24237,0.42448,0.21902,0.36904,0.17133,0.48017,0.21354,0.63362,0.43881,0.67901,0.45081,0.74208
0.32043,0.44829,0.29602,0.48171,0.421,0.49797,0.42725,0.67036,0.37167,0.49396,0.34631,0.50355,0.487,0.5521,0.49054,0.54238,0.027241,0.096042,0.018403,0.1364,0.1951,0.37427,0.1723,0.31507,0.1873,0.48414,0.21699,0.61216,0.44985,0.66019,0.45976,0.70825
0.32365,0.44812,0.31113,0.47873,0.41299,0.49562,0.42076,0.67777,0.38265,0.495,0.3568,0.508,0.48752,0.54742,0.49151,0.54115,0.019229,0.095968,0.015669,0.16066,0.15125,0.32169,0.13123,0.26644,0.20373,0.48787,0.22374,0.59391,0.45927,0.64375,0.4675,0.67902
0.32169,0.44627,0.32409,0.47593,0.40316,0.49274,0.41228,0.66801,0.39294,0.49585,0.36722,0.51559,0.48749,0.5433,0.49213,0.54167,0.01465,0.11293,0.016123,0.19148,0.11656,0.2802,0.10126,0.23949,0.2203,0.49136,0.23272,0.57881,0.46735,0.62947,0.47424,0.65415
